X,Y,Z
-476.9387,165.9205,-506.5681
-411.4759,175.8241,-592.2805
-482.1273,171.3694,-597.5624
-464.1339,169.4037,-473.6211
-421.5414,176.4238,-605.4755
-457.4239,169.9214,-612.0828
-454.6071,170.694,-572.4661
-431.5756,170.6102,-586.0713
-482.0698,168.6454,-477.6489
-487.4938,165.5544,-477.839
-429.774,167.6089,-580.8986
-456.2724,167.6405,-577.6539
-455.6705,166.8093,-606.9592
-490.9804,168.0682,-524.4491
-442.6522,167.1308,-532.9147
-503.6594,167.0648,-505.3445
-502.0121,167.6034,-520.5016
-454.047,169.9659,-610.3002
-457.983,170.683,-574.2511
-428.1749,170.6741,-584.3351
-484.894,168.6178,-475.0787
-482.9645,164.0253,-450.614
-486.2115,165.7936,-443.7096
-474.8743,167.6078,-576.7189
-469.6168,161.4493,-435.7846
-468.0628,167.8408,-579.4502
-470.0864,165.1484,-466.0102
-470.1243,167.0973,-589.0118
-466.4347,167.6897,-556.0306
-472.9934,170.9842,-462.5646
-466.1692,173.5237,-583.7512
-467.4794,168.1099,-438.1187
-478.9422,173.4417,-578.6678
-489.468,171.619,-446.8464
-479.3518,168.5622,-446.0594
-470.1497,173.6776,-558.2042
-465.978,172.9013,-587.1406
-480.1411,171.2959,-557.6289
-495.5601,171.6219,-495.2469
-521.7151,171.4741,-516.8404
-459.6251,173.5135,-547.8148
-471.2364,170.0687,-603.3365
-503.5887,168.771,-458.5092
-440.9597,167.8078,-552.4221
-473.232,165.4652,-458.2051
-491.564,168.0869,-565.5951
-467.7616,168.2923,-568.1927
-444.1324,167.8867,-599.314
-458.7173,167.6711,-586.9147
-459.7262,163.8393,-447.028
-494.1342,166.3532,-447.05
-471.2867,168.3161,-552.3704
-465.2317,167.1628,-592.6709
-479.764,167.7895,-573.0598
-468.2653,164.9815,-460.1805
-471.7186,167.7858,-584.3455
-472.9073,162.8434,-440.7404
-479.6458,160.5972,-446.7975
-492.0603,165.8471,-441.9436
-417.814,175.7285,-599.8822
-485.9912,171.3086,-588.4502
-456.774,168.7686,-467.0337
-429.3537,176.3777,-611.5527
-476.4329,165.9199,-512.6883
-425.7744,165.0346,-532.6942
-522.5639,166.0087,-490.2104
-415.179,176.0301,-602.1774
-489.2478,171.2814,-589.7526
-459.049,168.9189,-464.3684
-427.2578,176.3768,-614.3651
-519.5299,166.0001,-516.6386
-459.2817,167.8506,-546.2039
-493.5057,166.0949,-495.1352
-477.0888,171.8214,-483.0569
-453.4131,173.0858,-595.1363
-463.4894,173.0806,-599.8958
-450.9724,173.0971,-607.8533
-453.3264,173.5238,-558.6315
-423.9372,173.5969,-606.7029
-482.6764,168.5424,-594.9272
-413.3577,172.9511,-594.1359
-462.042,166.4049,-472.2542
-485.2173,165.7035,-433.67
-486.5901,168.266,-559.6689
-485.3897,168.0021,-566.6826
-510.1473,165.6669,-465.0008
-501.3809,165.6689,-468.843
-463.7071,167.4489,-570.203
-437.2384,167.4337,-582.7288
-494.4586,168.2489,-524.861
-439.1463,167.1488,-532.8229
-502.1844,167.2175,-508.5227
-498.8798,167.878,-522.0553
-419.6427,172.3285,-604.3041
-409.5857,171.7762,-590.9426
-481.4529,167.2758,-599.6922
-466.2471,165.4626,-474.944
-513.9778,169.3225,-476.525
-434.0682,170.4721,-546.3301
-493.7882,169.3556,-503.5585
-508.3091,165.6147,-471.1885
-495.1945,165.6167,-467.0002
-463.3449,167.5791,-563.7593
-437.6082,167.3778,-589.1732
-468.108,169.6098,-470.0385
-486.7982,171.2656,-600.178
-407.0275,176.2219,-595.2341
-417.8125,176.3587,-609.3176
-442.5276,173.3316,-588.0671
-458.6081,173.6483,-565.0237
-494.5828,171.6203,-471.9453
-513.2546,171.6184,-471.7966
-493.0938,165.8605,-506.4573
-433.8661,166.7914,-543.5892
-513.4,165.8373,-479.4612
-506.7772,166.6475,-526.5848
-444.0851,166.3188,-540.5247
-490.3208,166.152,-516.9313
-511.1553,165.8654,-507.0757
-475.5472,168.1715,-557.6692
-471.0175,167.772,-606.0535
-506.0665,166.4743,-459.6452
-469.3972,167.0837,-604.0059
-503.5878,165.786,-460.4664
60.11,709.88,446.85
61.79795,723.6512,449.3271
54.37215,722.6364,444.3259
51.11845,722.1163,446.344
54.40154,718.8294,446.8236
33.19871,721.5468,455.8729
28.15521,729.4695,460.981
29.61356,728.274,461.0199
35.76107,722.7792,453.7504
35.7935,725.8199,451.7188
38.95833,722.3802,452.3856
36.19384,720.0288,455.3527
63.18506,706.2863,450.6604
86.1063,706.5543,449.1339
85.91455,703.3259,451.3712
90.43855,704.6044,450.2941
90.53345,701.4715,452.3221
100.2926,711.4049,433.1518
101.3077,713.0047,431.5743
99.96021,715.983,430.2872
101.1904,717.5305,428.6347
63.97282,723.4562,445.1678
64.02007,721.103,446.7033
64.56703,718.8365,447.9267
64.4941,723.4419,449.5973
61.93923,732.9175,461.1678
74.1418,719.7963,474.1829
74.51994,717.4444,475.5489
74.925,714.3263,477.4089
40.20557,726.5296,473.1471
42.45453,727.8409,471.132
41.5249,724.0403,474.1245
42.8395,723.5237,480.5685
35.4181,719.3205,491.77
51.89419,730.9122,489.7794
45.57307,733.0833,487.842
46.09372,730.4323,489.3337
56.36678,725.5385,487.3419
56.33627,721.6542,489.9318
61.95013,720.9009,490.8994
67.2589,722.0051,488.0019
73.42666,720.5016,486.4925
72.96603,718.6378,483.4052
73.78666,739.3226,469.2785
69.79632,738.0935,472.1265
71.95864,735.4633,472.7678
74.01991,727.5938,476.9328
72.7906,740.6277,473.3036
66.00723,742.0573,475.0217
58.869,710.0792,449.9519
73.89804,710.2451,442.0912
82.68445,706.6367,439.9571
72.59509,698.4129,450.5989
35.91017,708.2227,462.9793
35.40794,718.5317,456.4309
43.82814,720.3358,450.9115
39.9267,725.7789,473.397
45.84318,728.2117,468.7495
59.17056,718.3792,468.3907
83.38261,719.3145,455.3324
98.7986,709.0826,454.1636
106.1277,716.041,445.8019
95.11564,723.9389,446.2479
69.08185,725.491,480.4488
51.80787,739.4706,480.0981
-53.85246,120.99,-635.2827
-51.3968,121.9917,-632.8846
-51.17707,119.7402,-633.2131
-50.56709,119.4883,-633.938
-51.52588,120.1105,-634.2503
-47.00986,117.8668,-637.2921
-44.30951,117.9872,-637.0681
-44.71152,118.2381,-637.1345
-47.41487,117.9875,-636.4973
-47.14854,117.6956,-635.6578
-48.09403,118.326,-636.0366
-47.74876,118.2949,-637.1742
-54.41885,122.1507,-636.1231
-57.71434,126.0802,-633.3539
-57.96545,126.3754,-634.2733
-58.50135,127.0384,-633.3956
-58.80157,127.3512,-634.2377
-60.82666,125.9716,-628.7487
-60.88735,125.9116,-628.129
-60.34896,125.4963,-627.5527
-60.45763,125.4616,-626.9091
-52.24986,121.6585,-632.1219
-52.47053,121.8912,-632.7587
-52.78397,122.1623,-633.2826
-51.76976,122.528,-632.6639
-48.33477,124.2626,-632.7502
-50.64911,128.5219,-635.591
-50.93624,128.7854,-636.1684
-51.29755,129.1259,-636.951
-44.95127,122.2623,-637.9285
-45.28614,122.346,-637.168
-45.44012,122.6275,-638.3758
-44.90372,123.9848,-639.1949
-43.2077,124.5068,-642.2947
-43.72018,127.3904,-638.076
-42.71883,125.9368,-638.1069
-43.06149,126.2427,-638.741
-45.56778,127.6807,-638.2509
-45.91019,128.0546,-639.3214
-46.69085,129.2361,-638.9752
-47.59251,129.7211,-637.7986
-48.88879,130.5566,-637.1968
-49.53356,129.8974,-637.1762
-47.84256,127.968,-631.3586
-47.14991,127.7131,-632.4072
-47.82103,128.171,-632.7427
-48.94197,129.1275,-634.5328
-46.97667,128.5143,-631.7687
-45.58243,127.6013,-632.4797
-53.25935,121.3092,-635.7997
-56.28017,122.6861,-633.062
-58.378,123.8516,-632.4781
-57.07947,123.712,-636.5387
-48.79391,119.3536,-640.4156
-47.76431,118.3114,-637.6824
-49.30088,118.9202,-635.6819
-45.01128,122.2409,-638.1316
-45.98604,122.5561,-636.4069
-49.56058,124.7448,-636.715
-54.36121,126.9067,-632.1279
-58.39315,129.3282,-632.1717
-59.24545,129.3378,-628.955
-56.31228,127.5512,-628.7624
-48.18631,128.7996,-635.9368
-43.442,125.8435,-635.199
76.15211,593.8589,571.0682
66.07701,591.736,566.0128
65.30015,597.7538,570.1309
65.97177,600.4521,568.6622
68.83514,597.9813,569.0424
67.52292,615.1607,561.2924
62.20798,618.8719,555.4883
63.23427,617.7569,555.7332
66.23177,612.9814,562.6791
63.40336,612.7538,563.5774
66.4212,610.3903,563.8455
68.76405,612.809,562.0519
79.9967,591.6198,568.9139
80.78606,572.9774,570.1116
83.79815,573.3478,569.0947
82.82285,569.5878,569.6594
85.72987,569.7173,568.7853
74.21746,560.9671,581.5434
72.67262,560.0303,582.4164
69.98052,560.9365,582.743
68.47213,559.8271,583.687
65.41463,589.9251,569.3142
67.59953,590.042,568.648
69.67541,589.7441,568.2075
66.45947,589.563,565.8568
61.54343,591.2534,554.6564
75.4346,582.2744,547.495
77.59952,582.1204,546.9619
80.47511,581.9949,546.2166
67.9614,609.4235,546.6804
66.6148,607.4957,547.9643
70.20062,608.5081,546.4849
72.13963,607.5581,541.5692
77.51772,613.975,533.7463
68.99699,599.9114,532.7195
66.49516,604.8923,533.7233
68.93005,604.6414,533.1603
72.89616,596.5545,535.8564
76.50878,596.8364,534.7133
77.64429,592.3355,534.1438
76.4387,587.9236,536.1732
77.63051,582.9822,537.7117
78.35722,583.4205,540.5461
59.08186,581.3809,546.8977
60.45098,584.729,544.9391
62.77331,583.1327,545.0408
69.97184,581.9655,543.5764
58.91764,582.1697,543.4528
57.79463,587.6179,541.7662
76.62656,594.8971,568.595
75.59832,582.5808,574.7442
78.44307,575.6254,577.2558
86.67209,584.43,570.7748
79.67773,613.8173,558.7682
70.12921,613.5472,561.5466
67.96665,606.5339,565.4753
68.58686,609.6962,546.6545
65.98488,604.6913,549.7521
74.34975,594.4294,552.301
72.08318,574.5441,562.3644
80.69843,562.5985,565.6429
73.81035,556.1379,570.6209
67.10902,564.6321,568.4493
72.11777,586.142,541.2912
60.12794,599.361,538.3448
-433.435,196.5022,9.500557
-432.974,198.5573,12.38993
-431.5391,196.7855,12.5547
-430.6611,196.928,12.14273
-431.5945,196.9558,11.41351
-425.8011,197.5941,10.57096
-423.8657,199.1258,11.69534
-424.277,199.1263,11.45082
-426.4818,197.447,11.14146
-426.4531,197.3072,12.0582
-427.3548,197.3518,11.27099
-426.6331,197.5571,10.34827
-434.134,197.2163,8.327631
-439.733,198.6646,9.050552
-439.7207,198.8187,8.064903
-440.8085,199.0567,8.572046
-440.8729,199.1962,7.637481
-443.8585,196.7213,12.23043
-444.1143,196.6123,12.79065
-443.7118,196.5243,13.58095
-444.0268,196.4101,14.14223
-433.7582,197.7891,12.85387
-433.8,197.8948,12.15001
-433.9765,197.9787,11.51125
-433.6181,198.8025,12.37036
-431.8123,202.1029,13.18394
-434.6534,204.5874,9.021918
-434.785,204.6813,8.344277
-434.9334,204.8091,7.438387
-426.1899,202.4325,9.936774
-426.7844,202.2929,10.50651
-426.5788,202.4992,9.291263
-426.5348,203.9664,8.487246
-424.2926,205.4412,6.130199
-427.7762,207.4285,9.338077
-426.2569,206.7351,9.910304
-426.4309,206.8375,9.15385
-429.2806,206.6962,8.484105
-429.3201,206.8745,7.313846
-430.6535,207.4424,7.156049
-432.0489,207.3224,7.842427
-433.7039,207.3124,7.800984
-433.8759,206.4108,7.710284
-433.844,205.4384,13.99354
-432.7756,205.636,13.3126
-433.3951,205.6792,12.69052
-434.0517,205.965,10.48528
-433.2939,206.3786,13.82197
-431.4819,206.38,13.81024
-432.9391,197.1096,9.174956
-437.0234,196.5486,10.40783
-439.4565,196.3909,10.01387
-436.8152,197.1349,6.74838
-426.722,198.0302,6.814399
-426.4571,197.584,9.871689
-428.7232,197.1958,11.07484
-426.1469,202.3909,9.732531
-427.7246,202.0656,10.92792
-431.4695,202.0228,9.020888
-438.0383,201.0991,11.20257
-442.3558,200.9982,9.339577
-444.2611,200.4174,12.00534
-441.1697,200.463,13.51306
-432.7605,206.1494,9.511401
-427.8913,206.1491,12.35431
22.0433,974.8595,287.887
15.85873,980.5686,295.6799
13.34412,973.6849,295.4208
14.77894,971.6827,297.3757
16.94762,973.2479,294.6747
20.46198,960.912,308.5453
18.99199,960.7545,317.1199
19.70464,961.4814,315.9709
18.55716,962.5895,307.168
15.65818,962.97,307.7246
18.02107,964.4526,305.0819
21.0472,962.5215,306.3739
26.35367,977.007,286.7715
25.65975,993.2761,277.5829
28.78286,992.7781,277.0908
27.50271,996.1437,275.528
30.453,995.8284,274.8738
13.70662,1000.967,266.8101
11.89561,1001.764,266.4755
9.450937,1001.312,267.8879
7.628089,1002.231,267.4081
13.53677,981.0629,292.683
15.75969,980.8117,292.2067
17.75707,980.8694,291.4326
16.17794,982.525,294.6986
17.71093,986.1932,306.3891
32.93225,994.5181,301.5025
35.0592,994.4647,300.8184
37.90656,994.3365,299.972
28.03055,971.629,317.1757
26.14058,973.1285,316.0104
30.01866,972.1217,315.8737
34.14612,974.5112,318.3396
43.01159,970.717,324.5288
35.6271,985.4032,323.4224
33.16896,980.9691,325.9465
35.53939,980.9654,325.1161
37.24932,986.5229,317.7279
40.94958,986.0435,317.0099
42.03131,990.1273,315.004
39.78191,993.5633,312.1456
39.82265,997.227,308.3011
39.02513,995.6097,305.9552
19.13203,998.5564,309.3646
21.4425,996.026,311.6404
23.32314,997.0057,309.7817
30.21196,997.303,306.9922
20.774,999.1939,312.4329
20.88846,995.1157,316.5733
23.75102,974.7814,290.0078
19.23624,983.759,280.543
20.12172,988.569,274.3094
30.85547,981.5759,279.118
32.14578,960.8659,304.1405
22.50869,961.7968,306.4265
18.36406,967.0344,301.4579
28.59292,971.2773,317.0135
24.5751,975.0966,313.7448
30.05465,981.8722,303.4569
22.17498,996.4265,288.3599
27.43009,1004.4,276.6778
18.7098,1009.602,273.3821
14.39704,1003.977,281.8395
33.39063,994.0057,309.5008
25.11601,985.3711,323.0713
-47.6859,126.58,-587.3722
-45.17074,127.4629,-584.9891
-44.77863,125.3121,-585.6567
-44.19926,125.2249,-586.4427
-45.2274,125.7902,-586.6078
-40.74854,124.4428,-590.1862
-38.05996,124.7884,-590.0933
-38.48584,125.0065,-590.1002
-41.10805,124.4104,-589.3615
-40.7614,124.0296,-588.5898
-41.78149,124.6137,-588.82
-41.51225,124.7771,-589.9668
-48.40643,127.7883,-588.0009
-51.83717,130.9523,-584.5097
-52.17438,131.3492,-585.3607
-52.70556,131.827,-584.3674
-53.0879,132.2255,-585.1367
-54.61092,129.8954,-579.809
-54.62427,129.7427,-579.2026
-54.01422,129.3037,-578.7236
-54.07584,129.1679,-578.0872
-45.93826,126.9449,-584.2388
-46.22073,127.2432,-584.8216
-46.59114,127.5544,-585.2822
-45.57322,127.9244,-584.6722
-42.31577,129.9748,-584.6879
-45.17792,134.3516,-586.7419
-45.52515,134.6655,-587.2579
-45.96659,135.0771,-587.9612
-39.12766,129.0609,-590.2794
-39.41655,129.0037,-589.4979
-39.67544,129.4372,-590.641
-39.31554,130.9418,-591.2794
-37.88405,132.0574,-594.3558
-38.36004,134.2524,-589.7373
-37.24042,132.9205,-590.0358
-37.65032,133.2788,-590.5984
-40.23346,134.3861,-589.7675
-40.67843,134.8732,-590.7511
-41.53381,135.9135,-590.1932
-42.39291,136.1385,-588.911
-43.71346,136.7524,-588.1237
-44.29559,136.0382,-588.1655
-42.05512,133.476,-582.7951
-41.41513,133.4395,-583.9056
-42.14462,133.8738,-584.1334
-43.46254,134.9622,-585.7
-41.26962,134.1551,-583.1664
-39.85233,133.4898,-584.0784
-47.15899,127.0245,-587.868
-50.09682,127.7043,-584.7982
-52.24395,128.569,-583.9367
-51.21471,129.1305,-588.0378
-42.8615,126.1788,-592.9559
-41.56338,124.8638,-590.4655
-43.00881,125.0333,-588.3171
-39.19912,129.0628,-590.4799
-40.0792,129.0359,-588.6774
-43.84318,130.8935,-588.4666
-48.4937,131.9145,-583.3585
-52.71474,133.9202,-582.8276
-53.34601,133.3928,-579.6031
-50.26227,131.8863,-579.8343
-42.77753,134.9102,-587.1757
-37.75519,132.3478,-587.1385
-510.7594,165.6712,-473.4736
-460.2682,167.7341,-562.4406
-492.9077,165.6732,-469.4489
-440.689,167.4029,-590.4911
-500.0076,166.8906,-525.5768
-495.4171,166.7682,-521.4645
-438.57,166.1365,-536.4686
-505.2397,166.0677,-510.5205
-467.9742,167.0753,-607.427
-506.3148,165.7776,-462.9749
-499.0109,166.0349,-487.0253
-416.5276,165.8166,-529.2877
-454.4249,165.4998,-486.3317
-457.2652,163.9225,-453.0437
-474.506,166.048,-489.6667
-463.109,167.8227,-577.834
-489.9727,165.798,-471.449
-422.8927,168.1243,-580.5682
-439.6041,167.11,-550.1162
-425.6262,172.3791,-614.007
-460.944,165.054,-464.8613
-489.2915,167.2808,-591.4153
-413.3851,172.1171,-601.6849
-485.091,165.5767,-477.0359
-429.8701,167.6041,-583.4303
-455.733,166.8642,-609.4913
-456.2128,167.6455,-575.1211
-502.2014,168.7745,-463.3841
-466.1812,170.0722,-603.7025
-452.2118,173.595,-562.345
-452.1695,173.0595,-604.165
-459.7758,173.0762,-598.7789
-452.2824,173.0891,-598.8456
-480.201,171.746,-485.3691
-458.1807,166.8896,-584.8113
-461.9598,163.3649,-447.3583
-493.9371,165.5797,-449.2147
-441.5197,167.1004,-554.5456
-475.4142,164.7475,-458.4203
-468.303,167.5377,-570.3047
-492.0184,167.12,-567.6401
-446.2045,167.0327,-598.7657
-477.7525,165.9242,-481.3765
-455.1043,167.1564,-595.2863
-463.3459,167.1628,-601.6278
-449.2038,167.1901,-607.7123
-455.2581,167.6753,-558.9531
-504.7992,171.8094,-458.1666
-471.9728,173.1071,-604.3566
-498.4337,166.8115,-492.5706
-454.9197,166.0365,-480.7502
-421.0717,165.7731,-525.9657
-475.0641,166.9637,-484.1407
-457.7339,164.0318,-447.4352
-526.8862,166.0508,-496.3473
-432.7894,165.8065,-535.2514
-482.6145,166.0523,-508.4321
-464.7725,173.071,-593.2621
-471.3021,174.2653,-552.0983
-474.9116,164.1914,-446.429
-492.694,171.7524,-441.5049
-480.1426,173.7108,-572.5488
-473.4969,168.6733,-439.677
-472.2895,173.6812,-584.9653
-467.6207,170.849,-459.391
-434.8909,165.1141,-529.3695
-478.9619,165.9364,-503.3196
-531.9593,166.0144,-492.6385
-423.5298,172.3784,-613.9435
-489.7691,167.2733,-593.4575
-411.354,172.2317,-601.1747
-463.0256,165.2089,-465.0653
4.428869,131.37,-536.989
1.322387,130.6004,-537.8455
1.26163,129.9192,-537.0567
1.123645,133.7906,-535.9404
4.9946,134.7864,-533.3876
4.094443,134.0878,-531.3962
4.151902,133.3106,-531.3822
0.3000154,133.6891,-533.2119
2.544318,131.552,-527.6528
2.393534,130.8633,-527.7236
-0.4638224,132.608,-529.0762
-1.602394,130.8722,-529.6135
-1.383967,129.5221,-529.5092
-0.06194782,128.922,-535.6785
0.8854084,128.5639,-535.2247
0.08267021,134.279,-527.6502
-1.739594,134.6111,-529.681
1.916997,129.0295,-526.3405
1.466448,133.7627,-527.0754
-1.007358,128.4384,-529.3303
-0.7702131,129.1401,-530.944
1.744462,135.9202,-532.6645
3.170495,135.9108,-531.9868
4.364079,134.477,-536.5131
6.835958,134.0368,-535.3437
2.173151,131.1016,-537.5468
4.819869,129.1854,-536.2936
4.724187,131.1923,-536.3404
2.590893,129.6128,-537.3481
1.070852,128.5956,-535.2388
4.08291,134.0289,-531.5063
736.78,120.4718,-535.59
739.8903,121.0036,-536.5999
739.5544,121.6936,-537.3077
739.4384,123.0106,-533.4992
734.9131,123.6843,-532.2499
734.8007,125.8183,-533.085
734.6928,125.7548,-533.8543
738.9724,125.8124,-533.7558
734.383,129.6876,-535.86
734.5047,129.6443,-536.5566
737.7719,129.7874,-535.026
738.9159,129.6862,-536.8369
738.5871,129.5961,-538.1654
740.0713,123.4415,-538.4581
738.9999,123.4133,-538.7463
736.7643,130.9401,-533.3586
739.3102,129.931,-533.1237
734.2062,130.9731,-538.4667
735.2385,130.8203,-533.7701
738.101,129.5217,-539.2173
738.6422,128.0155,-538.4482
737.5818,125.8222,-531.4255
736.0058,125.8098,-531.3319
736.83,121.1316,-532.5165
734.073,121.0774,-532.7761
739.0291,120.9346,-536.0361
735.9832,120.7825,-537.7527
736.2192,120.9141,-535.7612
738.4713,120.8334,-537.4883
738.842,123.322,-538.6982
734.8555,125.7206,-533.1413
-47.16003,120.9449,-316.12
-47.29572,121.9213,-319.283
-48.07829,122.5751,-319.0594
-44.46437,123.7746,-317.7354
-44.50031,123.7926,-312.993
-45.36636,125.91,-312.8171
-46.13506,125.8502,-312.9314
-44.87955,126.4914,-316.9738
-48.20796,129.7491,-312.636
-48.84474,129.7392,-312.9466
-46.48708,130.2929,-315.6248
-47.91773,130.3917,-317.219
-49.28416,130.2883,-317.2781
-49.07117,124.4036,-319.6218
-49.63893,124.2356,-318.6831
-45.17311,131.2575,-314.054
-44.241,130.6016,-316.5552
-50.78366,131.0586,-312.9958
-45.98149,130.9394,-312.7284
-50.42724,130.1725,-317.1101
-49.51786,128.7372,-317.6255
-43.01463,126.2562,-315.0167
-43.3521,126.0258,-313.4915
-44.19856,121.5336,-315.2441
-45.19581,121.1082,-312.6954
-46.98584,121.7219,-318.3194
-49.46224,121.1938,-315.9037
-47.48367,121.3101,-315.571
-48.5333,121.579,-318.1953
-49.63412,124.1224,-318.5323
-45.40419,125.822,-312.8981
-36.46997,123.5132,-158.46
-33.34252,123.1348,-157.4344
-32.99612,123.6849,-158.2513
-34.78961,125.8864,-155.3896
-38.77012,127.7554,-157.1658
-37.73387,129.5975,-158.0583
-37.41039,129.3717,-158.7305
-34.14058,128.5751,-156.0844
-35.32121,132.6737,-160.8083
-34.85435,132.4378,-161.2863
-33.1342,132.2789,-158.1154
-31.27777,131.5071,-158.8612
-30.8232,131.1647,-160.1092
-31.41831,124.9554,-158.9874
-32.09501,125.0775,-159.8585
-34.48051,133.9845,-157.4809
-32.9558,132.5646,-155.688
-33.61509,133.2924,-163.0853
-35.46832,134.0826,-158.7164
-30.63869,130.9369,-161.2327
-31.11288,129.5861,-160.1824
-36.50372,129.4374,-155.0667
-37.77723,129.7708,-155.9385
-37.931,124.8784,-156.034
-39.93408,125.3275,-157.8934
-34.34177,123.3831,-157.4981
-35.79058,123.4429,-160.6832
-36.67152,124.0054,-158.9666
-33.999,123.0469,-158.9813
-32.27195,125.0349,-159.9083
-37.69051,129.4799,-158.0628
139.46,148.0249,242.8
137.5502,146.8625,245.245
138.2265,147.2169,245.957
136.0264,150.0813,244.166
138.9053,152.8435,241.6019
139.4473,154.2278,243.3494
139.993,153.8609,243.7679
136.4942,152.4013,245.757
141.3518,156.2342,247.2473
141.6693,155.8339,247.7382
138.1304,155.4708,248.3565
138.2905,154.1394,250.0297
139.3469,153.5732,250.6966
138.4585,147.915,247.983
139.4915,148.1478,247.6505
137.9238,157.5384,247.4583
135.7596,155.9063,247.914
143.0173,156.138,249.6339
139.3972,157.8049,246.9388
140.3647,153.2043,251.1162
139.5043,152.1426,249.9825
136.2253,153.9875,243.5718
137.4363,154.5921,242.7589
137.5776,149.958,241.1864
139.9485,150.794,240.024
137.9083,147.3788,244.4268
141.3802,147.5686,244.0302
140.0032,148.5076,242.9073
139.2225,146.8296,245.0605
139.5917,148.1532,247.4908
139.4388,154.1028,243.3551
-34.57827,125.2569,-545.259
-36.26109,122.4213,-545.5811
-37.16581,122.9359,-545.5004
-35.26011,123.441,-549.0168
-33.93013,127.9772,-549.3992
-35.92694,128.6877,-550.2778
-36.42081,128.7692,-549.6803
-37.21265,124.6833,-550.6833
-40.41869,130.1746,-550.9559
-40.91765,130.0421,-550.4706
